-0.000000000000000000e+00,-1.636345148086547852e+00,-1.051199674606323242e+00,-8.304179906845092773e-01
-6.912773847579956055e-01,0.000000000000000000e+00,-6.970893740653991699e-01,-1.493754982948303223e+00
-6.236414313316345215e-01,-6.760928034782409668e-01,0.000000000000000000e+00,-6.597512364387512207e-01
-1.462003707885742188e+00,-7.640277147293090820e-01,-6.816669702529907227e-01,0.000000000000000000e+00
